id,index,category
GO:0002161,537,molecular_function
GO:0003689,539,molecular_function
GO:0016776,542,molecular_function
GO:0071522,544,molecular_function
GO:0008752,545,molecular_function
GO:0015420,554,molecular_function
GO:0045145,555,molecular_function
GO:0004198,556,molecular_function
GO:0004342,560,molecular_function
GO:0061604,563,molecular_function
GO:0003721,566,molecular_function
GO:0047485,570,molecular_function
GO:0004030,571,molecular_function
GO:0050357,573,molecular_function
GO:0043802,578,molecular_function
GO:0003881,579,molecular_function
GO:0102342,583,molecular_function
GO:0001968,585,molecular_function
GO:0051787,589,molecular_function
GO:0004088,590,molecular_function
GO:0003868,594,molecular_function
GO:0004998,595,molecular_function
GO:0008559,597,molecular_function
GO:0018677,599,molecular_function
GO:0003997,604,molecular_function
GO:0005160,605,molecular_function
GO:0016435,614,molecular_function
GO:0043130,616,molecular_function
GO:0005080,617,molecular_function
GO:0019894,619,molecular_function
GO:0016175,620,molecular_function
GO:0070006,621,molecular_function
GO:0008800,624,molecular_function
GO:0005547,625,molecular_function
GO:0030058,626,molecular_function
GO:0008479,627,molecular_function
GO:0061981,629,molecular_function
GO:0018662,630,molecular_function
GO:0047536,631,molecular_function
GO:0000009,632,molecular_function
GO:0008721,634,molecular_function
GO:0004693,638,molecular_function
GO:0035731,642,molecular_function
GO:0016161,646,molecular_function
GO:0004324,648,molecular_function
GO:0015105,650,molecular_function
GO:0016722,653,molecular_function
GO:0003874,664,molecular_function
GO:0050839,666,molecular_function
GO:0004422,670,molecular_function
GO:0046873,672,molecular_function
GO:0010349,677,molecular_function
GO:0004817,678,molecular_function
GO:0052823,681,molecular_function
GO:0017136,683,molecular_function
GO:0019146,684,molecular_function
GO:0001102,685,molecular_function
GO:0030550,689,molecular_function
GO:0016300,690,molecular_function
GO:0008307,692,molecular_function
GO:0004777,696,molecular_function
GO:0043727,697,molecular_function
GO:0004135,700,molecular_function
GO:0004579,701,molecular_function
GO:0004821,704,molecular_function
GO:0043515,705,molecular_function
GO:0051219,708,molecular_function
GO:0004555,709,molecular_function
GO:0010285,712,molecular_function
GO:0004451,713,molecular_function
GO:0106026,716,molecular_function
GO:0102027,717,molecular_function
GO:0004128,719,molecular_function
GO:0052737,721,molecular_function
GO:0008686,728,molecular_function
GO:0004708,732,molecular_function
GO:0102039,733,molecular_function
GO:0042282,735,molecular_function
GO:0008882,736,molecular_function
GO:0070566,740,molecular_function
GO:0042800,741,molecular_function
GO:0052913,742,molecular_function
GO:0016715,743,molecular_function
GO:0038036,744,molecular_function
GO:0004084,746,molecular_function
GO:0008495,748,molecular_function
GO:0001594,753,molecular_function
GO:0019902,760,molecular_function
GO:0042802,762,molecular_function
GO:0016712,765,molecular_function
GO:0047325,769,molecular_function
GO:0004737,770,molecular_function
GO:0018454,774,molecular_function
GO:0003830,777,molecular_function
GO:0000908,781,molecular_function
GO:0004613,783,molecular_function
GO:0019843,784,molecular_function
GO:0005355,785,molecular_function
GO:0061603,787,molecular_function
GO:0015343,790,molecular_function
GO:0005246,792,molecular_function
GO:0047756,794,molecular_function
GO:0003756,796,molecular_function
GO:0047400,800,molecular_function
GO:0005488,801,molecular_function
GO:0004715,802,molecular_function
GO:0008824,805,molecular_function
GO:0030366,806,molecular_function
GO:0005536,811,molecular_function
GO:0035870,814,molecular_function
GO:0050311,816,molecular_function
GO:0004447,817,molecular_function
GO:0004424,819,molecular_function
GO:0008775,820,molecular_function
GO:0048039,824,molecular_function
GO:0047985,828,molecular_function
GO:0004908,829,molecular_function
GO:0043799,831,molecular_function
GO:0042043,832,molecular_function
GO:0009378,833,molecular_function
GO:0004575,838,molecular_function
GO:0047294,841,molecular_function
GO:0005131,842,molecular_function
GO:0016597,843,molecular_function
GO:0051537,847,molecular_function
GO:0017056,850,molecular_function
GO:0004713,851,molecular_function
GO:0036310,853,molecular_function
GO:0004409,855,molecular_function
GO:0050105,857,molecular_function
GO:0008932,862,molecular_function
GO:0019003,864,molecular_function
GO:0008816,867,molecular_function
GO:0045503,868,molecular_function
GO:0060698,869,molecular_function
GO:0046421,873,molecular_function
GO:0003676,875,molecular_function
GO:0052869,876,molecular_function
GO:0010485,877,molecular_function
GO:0033812,879,molecular_function
GO:0061697,881,molecular_function
GO:0061799,884,molecular_function
GO:0048018,887,molecular_function
GO:0008820,889,molecular_function
GO:0050023,892,molecular_function
GO:0008913,897,molecular_function
GO:0046936,898,molecular_function
GO:0102567,899,molecular_function
GO:0016884,902,molecular_function
GO:0004160,904,molecular_function
GO:0061798,906,molecular_function
GO:0001227,907,molecular_function
GO:0008174,909,molecular_function
GO:0047150,913,molecular_function
GO:0016971,915,molecular_function
GO:0008312,917,molecular_function
GO:0047462,922,molecular_function
GO:0034987,925,molecular_function
GO:0051989,926,molecular_function
GO:0016493,929,molecular_function
GO:0102919,930,molecular_function
GO:0106435,934,molecular_function
GO:0010333,937,molecular_function
GO:0050380,938,molecular_function
GO:1904680,939,molecular_function
GO:0001085,943,molecular_function
GO:0005337,944,molecular_function
GO:0097023,945,molecular_function
GO:0016795,950,molecular_function
GO:0008465,952,molecular_function
GO:0008119,953,molecular_function
GO:0008750,965,molecular_function
GO:0004503,967,molecular_function
GO:0042500,968,molecular_function
GO:0004792,972,molecular_function
GO:0052723,975,molecular_function
GO:0030697,976,molecular_function
GO:0030599,977,molecular_function
GO:0046527,979,molecular_function
GO:0047127,980,molecular_function
GO:0051116,981,molecular_function
GO:0003994,983,molecular_function
GO:0017124,985,molecular_function
GO:0019841,986,molecular_function
GO:0047475,987,molecular_function
GO:0015415,988,molecular_function
GO:0004421,990,molecular_function
GO:0000254,991,molecular_function
GO:0019992,993,molecular_function
GO:0019904,995,molecular_function
GO:0003700,997,molecular_function
GO:0015140,998,molecular_function
GO:0050290,1000,molecular_function
GO:0004947,1001,molecular_function
GO:0034639,1002,molecular_function
GO:0050135,1003,molecular_function
GO:0016018,1009,molecular_function
GO:0008677,1011,molecular_function
GO:0003856,1015,molecular_function
GO:0003935,1017,molecular_function
GO:0005179,1019,molecular_function
GO:0004140,1020,molecular_function
GO:0102341,1021,molecular_function
GO:0008663,1022,molecular_function
GO:0008995,1026,molecular_function
GO:0001681,1028,molecular_function
GO:0016818,1030,molecular_function
GO:0051920,1040,molecular_function
GO:0018580,1042,molecular_function
GO:0047110,1043,molecular_function
GO:0004653,1045,molecular_function
GO:0004805,1046,molecular_function
GO:0004822,1047,molecular_function
GO:0000400,1051,molecular_function
GO:0008794,1052,molecular_function
GO:0050485,1057,molecular_function
GO:0036370,1058,molecular_function
GO:0030973,1059,molecular_function
GO:0042054,1061,molecular_function
GO:0047988,1064,molecular_function
GO:0008696,1065,molecular_function
GO:0016817,1074,molecular_function
GO:0008134,1077,molecular_function
GO:0015661,1078,molecular_function
GO:0051879,1080,molecular_function
GO:0015232,1084,molecular_function
GO:0102009,1085,molecular_function
GO:0030971,1087,molecular_function
GO:0017025,1090,molecular_function
GO:0008734,1091,molecular_function
GO:0015020,1092,molecular_function
GO:0016831,1094,molecular_function
GO:0008732,1095,molecular_function
GO:0033877,1098,molecular_function
GO:0061605,1099,molecular_function
GO:0004768,1100,molecular_function
GO:0047004,1101,molecular_function
GO:0051011,1103,molecular_function
GO:0008140,1107,molecular_function
GO:0036424,1113,molecular_function
GO:0046983,1114,molecular_function
GO:0008494,1117,molecular_function
GO:0005201,1118,molecular_function
GO:0005518,1119,molecular_function
GO:0038062,1120,molecular_function
GO:0043813,1122,molecular_function
GO:0004123,1125,molecular_function
GO:0004356,1126,molecular_function
GO:0004638,1128,molecular_function
GO:0004837,1131,molecular_function
GO:0008674,1133,molecular_function
GO:0008452,1138,molecular_function
GO:0016768,1139,molecular_function
GO:0008301,1140,molecular_function
GO:0016856,1142,molecular_function
GO:0004844,1143,molecular_function
GO:0005047,1144,molecular_function
GO:0015572,1145,molecular_function
GO:0043908,1146,molecular_function
GO:0004856,1147,molecular_function
GO:0047100,1148,molecular_function
GO:0120159,1149,molecular_function
GO:0043874,1153,molecular_function
GO:0106351,1154,molecular_function
GO:0005247,1155,molecular_function
GO:0070967,1157,molecular_function
GO:0046577,1160,molecular_function
GO:0004347,1161,molecular_function
GO:1901681,1171,molecular_function
GO:0016799,1172,molecular_function
GO:0036435,1173,molecular_function
GO:0009030,1176,molecular_function
GO:0047874,1177,molecular_function
GO:0016688,1178,molecular_function
GO:0015026,1179,molecular_function
GO:0008476,1183,molecular_function
GO:0016500,1184,molecular_function
GO:0008137,1185,molecular_function
GO:0009374,1187,molecular_function
GO:0051018,1188,molecular_function
GO:0032041,1190,molecular_function
GO:0004474,1191,molecular_function
GO:0016813,1192,molecular_function
GO:0016757,1193,molecular_function
GO:0004414,1197,molecular_function
GO:0019901,1202,molecular_function
GO:0004760,1204,molecular_function
GO:0045148,1205,molecular_function
GO:0004862,1211,molecular_function
GO:0019807,1212,molecular_function
GO:0004616,1213,molecular_function
GO:0043770,1214,molecular_function
GO:0042605,1223,molecular_function
