id,index,category
GO:0043564,1806,cellular_component
GO:0005788,1813,cellular_component
GO:0009347,1815,cellular_component
GO:0044218,1816,cellular_component
GO:0009274,1829,cellular_component
GO:0097381,1840,cellular_component
GO:0031317,1843,cellular_component
GO:0031422,1845,cellular_component
GO:0048471,1854,cellular_component
GO:0098978,1856,cellular_component
GO:0031461,1858,cellular_component
GO:0005854,1865,cellular_component
GO:0034426,1869,cellular_component
GO:0030496,1921,cellular_component
GO:0000793,1924,cellular_component
GO:0005797,1929,cellular_component
GO:0045239,1947,cellular_component
GO:0042995,1950,cellular_component
GO:0042651,1956,cellular_component
GO:0070701,1963,cellular_component
GO:0031160,1968,cellular_component
GO:0000506,1994,cellular_component
GO:0032301,1999,cellular_component
GO:0048500,2001,cellular_component
GO:0005615,2014,cellular_component
GO:0005747,2017,cellular_component
GO:0009522,2023,cellular_component
GO:0005741,2039,cellular_component
GO:0005868,2043,cellular_component
GO:0005853,2045,cellular_component
GO:0031417,2048,cellular_component
GO:0070847,2051,cellular_component
GO:0039623,2053,cellular_component
GO:0031105,2061,cellular_component
GO:0000127,2064,cellular_component
GO:0035145,2065,cellular_component
GO:0035101,2090,cellular_component
GO:0008021,2095,cellular_component
GO:0030686,2096,cellular_component
GO:0009579,2105,cellular_component
GO:0034362,2109,cellular_component
GO:0009706,2114,cellular_component
GO:0005783,2116,cellular_component
GO:0033596,2122,cellular_component
GO:0005881,2123,cellular_component
GO:0010330,2125,cellular_component
GO:0070971,2126,cellular_component
GO:0000274,2145,cellular_component
GO:0032991,2148,cellular_component
GO:0005700,2152,cellular_component
GO:0009325,2155,cellular_component
GO:0009428,2158,cellular_component
GO:0043190,2168,cellular_component
GO:0005829,2169,cellular_component
GO:0033698,2174,cellular_component
GO:0010598,2178,cellular_component
GO:0043231,2181,cellular_component
GO:0035327,2183,cellular_component
GO:0009360,2199,cellular_component
GO:0035792,2211,cellular_component
GO:0009323,2214,cellular_component
GO:0043202,2219,cellular_component
GO:0031261,2231,cellular_component
GO:0005856,2239,cellular_component
GO:0031588,2242,cellular_component
GO:0090734,2248,cellular_component
GO:0009431,2259,cellular_component
GO:0009523,2261,cellular_component
GO:0017102,2267,cellular_component
GO:0035060,2268,cellular_component
GO:0005686,2269,cellular_component
GO:0070823,2271,cellular_component
GO:0030016,2288,cellular_component
GO:0005903,2291,cellular_component
GO:0005965,2292,cellular_component
GO:0060076,2324,cellular_component
GO:0045281,2349,cellular_component
GO:0016342,2354,cellular_component
GO:0030425,2355,cellular_component
GO:0016324,2389,cellular_component
GO:0099503,2408,cellular_component
GO:0042383,2415,cellular_component
GO:0019774,2429,cellular_component
GO:0001650,2433,cellular_component
GO:0098685,2442,cellular_component
GO:0000938,2447,cellular_component
GO:0005816,2453,cellular_component
GO:0034066,2454,cellular_component
GO:0046658,2461,cellular_component
GO:0034098,2466,cellular_component
GO:0016605,2470,cellular_component
GO:0030175,2477,cellular_component
GO:0000176,2501,cellular_component
GO:0016442,2512,cellular_component
GO:0030426,2517,cellular_component
GO:0005923,2526,cellular_component
GO:0030864,2529,cellular_component
GO:0032300,2545,cellular_component
GO:0032133,2554,cellular_component
GO:0034451,2557,cellular_component
GO:0030139,2564,cellular_component
GO:0005658,2619,cellular_component
GO:0009279,2621,cellular_component
GO:0020002,2622,cellular_component
GO:0005819,2624,cellular_component
GO:0044186,2630,cellular_component
GO:0098796,2646,cellular_component
GO:0009534,2653,cellular_component
GO:0030124,2658,cellular_component
GO:0022627,2672,cellular_component
GO:0031411,2673,cellular_component
GO:0070545,2686,cellular_component
GO:0031470,2699,cellular_component
GO:0036128,2707,cellular_component
GO:0005576,2717,cellular_component
GO:0030027,2724,cellular_component
GO:0070692,2760,cellular_component
GO:0030658,2761,cellular_component
GO:0031262,2766,cellular_component
GO:0033018,2782,cellular_component
GO:0033255,2785,cellular_component
GO:0005968,2804,cellular_component
GO:0043189,2808,cellular_component
GO:0072357,2821,cellular_component
GO:0031966,2829,cellular_component
GO:0000421,2833,cellular_component
GO:0044164,2834,cellular_component
GO:0000124,2844,cellular_component
GO:0030128,2850,cellular_component
GO:0046930,2854,cellular_component
GO:0035267,2856,cellular_component
GO:0009368,2857,cellular_component
GO:0045202,2862,cellular_component
GO:0005886,2872,cellular_component
GO:0045277,2878,cellular_component
GO:0031510,2888,cellular_component
GO:0039619,2889,cellular_component
GO:0009330,2896,cellular_component
GO:0016328,2898,cellular_component
GO:0017101,2900,cellular_component
GO:0000307,2922,cellular_component
GO:0030136,2928,cellular_component
GO:0016021,2953,cellular_component
GO:0030257,2968,cellular_component
GO:0055037,2994,cellular_component
GO:0005727,3008,cellular_component
GO:0032044,3019,cellular_component
GO:0005971,3030,cellular_component
GO:0009288,3033,cellular_component
GO:1990072,3039,cellular_component
GO:0000015,3047,cellular_component
GO:0051285,3050,cellular_component
GO:0072494,3063,cellular_component
GO:0005940,3073,cellular_component
GO:0061617,3083,cellular_component
GO:0016363,3086,cellular_component
GO:0009346,3100,cellular_component
GO:0033017,3118,cellular_component
GO:0042600,3119,cellular_component
GO:0034993,3126,cellular_component
GO:0110085,3129,cellular_component
GO:0005902,3136,cellular_component
GO:0032777,3141,cellular_component
GO:0031428,3142,cellular_component
GO:0016035,3145,cellular_component
GO:0005634,3166,cellular_component
GO:0017087,3167,cellular_component
GO:0019867,3175,cellular_component
GO:0044732,3178,cellular_component
GO:0048476,3179,cellular_component
GO:0032839,3185,cellular_component
GO:0070877,3188,cellular_component
GO:0001533,3199,cellular_component
GO:0005813,3204,cellular_component
GO:0042601,3211,cellular_component
GO:0044615,3219,cellular_component
GO:0005635,3239,cellular_component
GO:0000445,3253,cellular_component
GO:0000811,3260,cellular_component
GO:0030119,3262,cellular_component
GO:0000262,3271,cellular_component
GO:0036464,3285,cellular_component
GO:0032585,3286,cellular_component
GO:0044161,3287,cellular_component
GO:0043235,3306,cellular_component
GO:0031934,3321,cellular_component
GO:0015934,3328,cellular_component
GO:0044853,3339,cellular_component
GO:0005743,3347,cellular_component
GO:1990251,3350,cellular_component
GO:0005737,3360,cellular_component
GO:0031305,3374,cellular_component
GO:0034272,3387,cellular_component
GO:0005674,3392,cellular_component
GO:0044191,3403,cellular_component
GO:0090537,3405,cellular_component
GO:0030054,3484,cellular_component
GO:0000275,3493,cellular_component
GO:0030076,3502,cellular_component
GO:0005785,3505,cellular_component
GO:0005618,3510,cellular_component
GO:0005769,3515,cellular_component
GO:0031298,3521,cellular_component
GO:0016012,3522,cellular_component
GO:0045335,3523,cellular_component
GO:0005657,3528,cellular_component
GO:0005581,3537,cellular_component
GO:0008250,3539,cellular_component
GO:0032045,3541,cellular_component
GO:0097224,3543,cellular_component
GO:0070985,3557,cellular_component
GO:0005844,3567,cellular_component
GO:0033551,3581,cellular_component
GO:0043227,3592,cellular_component
GO:0031225,3599,cellular_component
GO:0035658,3606,cellular_component
GO:0033281,3615,cellular_component
GO:0016020,3625,cellular_component
GO:0031932,3631,cellular_component
GO:0009570,3634,cellular_component
GO:0009521,3642,cellular_component
GO:0045111,3671,cellular_component
GO:0098793,3676,cellular_component
GO:0042555,3677,cellular_component
GO:0098794,3689,cellular_component
GO:0032153,3691,cellular_component
GO:0120293,3716,cellular_component
GO:0005786,3719,cellular_component
GO:0035869,3722,cellular_component
GO:0031390,3731,cellular_component
GO:0000812,3735,cellular_component
GO:0005960,3744,cellular_component
GO:0009509,3749,cellular_component
GO:0031314,3772,cellular_component
GO:0019898,3786,cellular_component
GO:0097550,3807,cellular_component
GO:0042788,3809,cellular_component
GO:0000408,3810,cellular_component
GO:0032797,3813,cellular_component
GO:0030017,3832,cellular_component
GO:0035098,3850,cellular_component
GO:0098009,3855,cellular_component
GO:0042101,3858,cellular_component
GO:0000144,3891,cellular_component
GO:0045177,3898,cellular_component
GO:0031227,3906,cellular_component
GO:0009331,3910,cellular_component
GO:0001669,3912,cellular_component
GO:0031533,3913,cellular_component
GO:0044201,3916,cellular_component
GO:0030014,3934,cellular_component
GO:0033263,3938,cellular_component
GO:0030134,3947,cellular_component
GO:0071541,3952,cellular_component
GO:0005776,3964,cellular_component
GO:0033172,3981,cellular_component
GO:0042571,3990,cellular_component
GO:0000923,3992,cellular_component
GO:0009539,3999,cellular_component
GO:0042584,4001,cellular_component
GO:0044174,4002,cellular_component
GO:0030906,4009,cellular_component
GO:0005884,4031,cellular_component
GO:0042765,4033,cellular_component
GO:0031594,4050,cellular_component
GO:0005835,4052,cellular_component
GO:0016459,4054,cellular_component
GO:0044163,4065,cellular_component
GO:0098826,4072,cellular_component
GO:0031941,4077,cellular_component
GO:0031201,4125,cellular_component
GO:0071203,4136,cellular_component
GO:0005905,4141,cellular_component
GO:0043005,4151,cellular_component
GO:0009986,4155,cellular_component
GO:0031469,4167,cellular_component
GO:0044172,4189,cellular_component
GO:0062023,4191,cellular_component
GO:0031090,4196,cellular_component
GO:0031617,4198,cellular_component
GO:0036396,4204,cellular_component
GO:0016281,4208,cellular_component
GO:0110165,4209,cellular_component
GO:0044599,4225,cellular_component
GO:0043679,4226,cellular_component
GO:0072380,4229,cellular_component
GO:0000324,4231,cellular_component
GO:0005639,4239,cellular_component
GO:0031901,4241,cellular_component
GO:0048188,4253,cellular_component
GO:0005801,4260,cellular_component
GO:0009512,4263,cellular_component
GO:0070552,4279,cellular_component
GO:0016607,4283,cellular_component
GO:0005815,4294,cellular_component
GO:0030677,4296,cellular_component
GO:0005885,4299,cellular_component
GO:0000786,4302,cellular_component
GO:0005882,4304,cellular_component
GO:0009925,4311,cellular_component
GO:0044384,4316,cellular_component
GO:0009527,4318,cellular_component
GO:0031975,4323,cellular_component
GO:0097038,4327,cellular_component
GO:0009535,4335,cellular_component
GO:0002102,4337,cellular_component
GO:0005758,4338,cellular_component
GO:0030688,4352,cellular_component
GO:0005774,4354,cellular_component
GO:0048786,4361,cellular_component
GO:0005680,4365,cellular_component
GO:0009514,4382,cellular_component
GO:0043332,4386,cellular_component
GO:0033553,4390,cellular_component
GO:0005669,4392,cellular_component
GO:0043240,4395,cellular_component
GO:0005782,4403,cellular_component
GO:0043197,4407,cellular_component
GO:0000276,4409,cellular_component
GO:0140445,4415,cellular_component
GO:0005953,4416,cellular_component
GO:0044196,4428,cellular_component
GO:0019028,4429,cellular_component
GO:0030863,4434,cellular_component
GO:0030897,4456,cellular_component
GO:0034456,4461,cellular_component
GO:0001725,4465,cellular_component
GO:0005732,4467,cellular_component
GO:0043209,4470,cellular_component
GO:0034457,4473,cellular_component
GO:0008622,4481,cellular_component
GO:1904423,4502,cellular_component
GO:0009341,4503,cellular_component
GO:0005730,4507,cellular_component
GO:0071162,4519,cellular_component
GO:0070069,4531,cellular_component
GO:0009654,4539,cellular_component
GO:0000427,4543,cellular_component
GO:0005763,4545,cellular_component
GO:0043195,4552,cellular_component
GO:0005746,4564,cellular_component
GO:0039615,4567,cellular_component
GO:0034998,4578,cellular_component
GO:0032592,4591,cellular_component
GO:0030700,4594,cellular_component
GO:0005794,4598,cellular_component
GO:0000776,4601,cellular_component
GO:0032154,4608,cellular_component
GO:0030018,4611,cellular_component
GO:0017053,4614,cellular_component
GO:0031012,4619,cellular_component
GO:0009506,4621,cellular_component
GO:0005876,4622,cellular_component
GO:0000791,4624,cellular_component
GO:1990819,4625,cellular_component
GO:0030115,4630,cellular_component
